disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2,milex_a,milex_b,milper_a,milper_b,irst_a,irst_b,pec_a,pec_b,tpop_a,tpop_b,upop_a,upop_b,cinc_a,cinc_b,milex_ratio,milper_ratio,irst_ratio,pec_ratio,tpop_ratio,upop_ratio,cinc_ratio,power_asymmetry
2113,2113,645,IRQ,630,IRN,1979,27,2,1979,19,6,1979,5,3,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,1,2,0.0,9,3,1,1,3,1,3,0,1,113,113,16,16,7,65,65,49,0.0,0,0,0,0,2675245.0,5462930.0,444.0,415.0,352.0,1000.0,18157.0,82654.0,12821.0,37814.0,8027.0,12702.0,0.005880917,0.009486066,0.489708819,1.069879518,0.352,0.219674789,0.339054319,0.631947725,0.619953137,0.00360515
2115,2115,630,IRN,645,IRQ,1979,24,10,1979,31,7,1988,0,0,0.0,19,4,1,1,1,0,0,0,0.0,19,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,1,69,69,16,16,16,65,65,65,0.0,0,3,0,0,5462930.0,2675245.0,415.0,444.0,1000.0,352.0,82654.0,18157.0,37814.0,12821.0,12702.0,8027.0,0.009486066,0.005880917,2.042029795,0.934684685,2.840909091,4.552183731,2.949379924,1.582409368,1.613025147,0.00360515
2115,2115,630,IRN,645,IRQ,1980,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,2,366,435,20,20,20,100,100,100,0.0,0,3,0,0,3386907.0,3386780.0,305.0,430.0,565.0,260.0,64862.0,16665.0,39291.0,13238.0,13588.0,8555.0,0.007817881,0.005901564,1.000037499,0.709302326,2.173076923,3.892109211,2.968046533,1.588310929,1.324713359,0.001916317
2115,2115,630,IRN,645,IRQ,1981,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,3,365,800,20,20,20,100,100,100,0.0,0,3,0,0,?,7958609.0,260.0,392.0,470.0,45.0,51241.0,14936.0,40826.0,13669.0,14583.0,9083.0,0.007822923,0.006634534,-1.13e-06,0.663265306,10.44444444,3.430704339,2.986758358,1.605526808,1.179121777,0.00118839
2115,2115,630,IRN,645,IRQ,1982,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,4,365,1165,20,20,20,100,100,100,0.0,0,3,0,0,15550982.0,8043998.0,240.0,404.0,672.0,45.0,54510.0,14723.0,42420.0,14110.0,15651.0,9611.0,0.010046693,0.006582452,1.933240411,0.594059406,14.93333333,3.702370441,3.006378455,1.628446572,1.526284394,0.003464242
2115,2115,630,IRN,645,IRQ,1983,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,5,365,1530,20,20,20,100,100,100,0.0,0,3,0,0,14903087.0,13992223.0,240.0,434.0,703.0,0.0,62800.0,22126.0,44077.0,14586.0,16403.0,10139.0,0.009937828,0.008065422,1.065097876,0.552995392,?,2.838289795,3.021870287,1.617812408,1.23215219,0.001872405
2115,2115,630,IRN,645,IRQ,1984,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,6,366,1896,20,20,20,100,100,100,0.0,0,3,0,0,20162342.0,13831087.0,335.0,788.0,784.0,0.0,73362.0,22849.0,45798.0,15077.0,17596.0,10667.0,0.011715723,0.010026732,1.457755417,0.425126904,?,3.210731323,3.037606951,1.649573451,1.168448803,0.001688991
2115,2115,630,IRN,645,IRQ,1985,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,7,365,2261,20,20,20,100,100,100,0.0,0,3,0,0,14091000.0,12870000.0,345.0,788.0,764.0,0.0,78753.0,25244.0,47820.0,15585.0,17788.0,11195.0,0.010725169,0.010026237,1.094871795,0.437817259,?,3.119672001,3.068334937,1.588923627,1.069710301,0.000698932
2115,2115,630,IRN,645,IRQ,1986,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,8,365,2626,20,20,20,100,100,100,0.0,0,3,0,0,5900000.0,11579000.0,345.0,800.0,741.0,0.0,68300.0,24645.0,49445.0,16110.0,17979.0,11723.0,0.008658046,0.009588445,0.509543138,0.43125,?,2.771353216,3.06921167,1.533651796,0.902966671,0.000930399
2115,2115,630,IRN,645,IRQ,1987,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,0,0,0,0.0,22,5,1,1,1,1,0.0,22,5,1,3,1,3,1,1,9,365,2991,20,20,20,100,100,100,0.0,0,3,0,0,8960000.0,13990000.0,350.0,900.0,783.0,0.0,70420.0,31708.0,50662.0,16330.0,18595.0,12251.0,0.009191234,0.010586767,0.64045747,0.388888889,?,2.220890627,3.102388242,1.517835279,0.868181353,0.001395533
2115,2115,630,IRN,645,IRQ,1988,24,10,1979,31,7,1988,2,1,6.0,22,5,1,1,1,0,0,0,6.0,22,5,1,1,1,1,6.0,22,5,1,3,1,3,1,1,10,214,3205,20,20,20,100,100,100,0.0,0,3,0,0,9900000.0,12870000.0,654.0,1000.0,883.0,0.0,80050.0,39005.0,51909.0,16882.0,19118.0,12594.0,0.011166685,0.010906802,0.769230769,0.654,?,2.052300987,3.074813411,1.518024456,1.023827608,0.000259883
2115,2115,645,IRQ,630,IRN,1979,24,10,1979,31,7,1988,0,0,0.0,19,4,1,1,1,1,1,1,0.0,19,4,1,0,0,0,0.0,19,4,1,1,3,1,3,0,1,69,69,16,16,16,65,65,65,0.0,0,3,0,0,2675245.0,5462930.0,444.0,415.0,352.0,1000.0,18157.0,82654.0,12821.0,37814.0,8027.0,12702.0,0.005880917,0.009486066,0.489708819,1.069879518,0.352,0.219674789,0.339054319,0.631947725,0.619953137,0.00360515
2115,2115,645,IRQ,630,IRN,1980,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,2,366,435,20,20,20,100,100,100,0.0,0,3,0,0,3386780.0,3386907.0,430.0,305.0,260.0,565.0,16665.0,64862.0,13238.0,39291.0,8555.0,13588.0,0.005901564,0.007817881,0.999962503,1.409836066,0.460176991,0.256930098,0.336921941,0.629599647,0.754880286,0.001916317
2115,2115,645,IRQ,630,IRN,1981,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,3,365,800,20,20,20,100,100,100,0.0,0,3,0,0,7958609.0,?,392.0,260.0,45.0,470.0,14936.0,51241.0,13669.0,40826.0,9083.0,14583.0,0.006634534,0.007822923,?,1.507692308,0.095744681,0.291485334,0.33481115,0.622848522,0.848088823,0.00118839
2115,2115,645,IRQ,630,IRN,1982,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,4,365,1165,20,20,20,100,100,100,0.0,0,3,0,0,8043998.0,15550982.0,404.0,240.0,45.0,672.0,14723.0,54510.0,14110.0,42420.0,9611.0,15651.0,0.006582452,0.010046693,0.517266241,1.683333333,0.066964286,0.27009723,0.33262612,0.614082167,0.655185891,0.003464242
2115,2115,645,IRQ,630,IRN,1983,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,5,365,1530,20,20,20,100,100,100,0.0,0,3,0,0,13992223.0,14903087.0,434.0,240.0,0.0,703.0,22126.0,62800.0,14586.0,44077.0,10139.0,16403.0,0.008065422,0.009937828,0.938880851,1.808333333,0.0,0.352324841,0.330920888,0.618118637,0.811588056,0.001872405
2115,2115,645,IRQ,630,IRN,1984,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,6,366,1896,20,20,20,100,100,100,0.0,0,3,0,0,13831087.0,20162342.0,788.0,335.0,0.0,784.0,22849.0,73362.0,15077.0,45798.0,10667.0,17596.0,0.010026732,0.011715723,0.685986132,2.352238806,0.0,0.311455522,0.329206516,0.606217322,0.85583553,0.001688991
2115,2115,645,IRQ,630,IRN,1985,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,7,365,2261,20,20,20,100,100,100,0.0,0,3,0,0,12870000.0,14091000.0,788.0,345.0,0.0,764.0,25244.0,78753.0,15585.0,47820.0,11195.0,17788.0,0.010026237,0.010725169,0.913348946,2.284057971,0.0,0.320546519,0.325909661,0.62935687,0.934832542,0.000698932
2115,2115,645,IRQ,630,IRN,1986,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,8,365,2626,20,20,20,100,100,100,0.0,0,3,0,0,11579000.0,5900000.0,800.0,345.0,0.0,741.0,24645.0,68300.0,16110.0,49445.0,11723.0,17979.0,0.009588445,0.008658046,1.962542373,2.31884058,0.0,0.360834553,0.325816564,0.652038489,1.107460588,0.000930399
2115,2115,645,IRQ,630,IRN,1987,24,10,1979,31,7,1988,0,0,0.0,22,5,1,1,1,1,1,1,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,9,365,2991,20,20,20,100,100,100,0.0,0,3,0,0,13990000.0,8960000.0,900.0,350.0,0.0,783.0,31708.0,70420.0,16330.0,50662.0,12251.0,18595.0,0.010586767,0.009191234,1.561383929,2.571428571,0.0,0.45026981,0.32233232,0.65883302,1.151833078,0.001395533
2115,2115,645,IRQ,630,IRN,1988,24,10,1979,31,7,1988,1,1,6.0,22,5,1,1,1,1,1,1,6.0,22,5,1,0,0,0,6.0,22,5,1,1,3,1,3,1,10,214,3205,20,20,20,100,100,100,0.0,0,3,0,0,12870000.0,9900000.0,1000.0,654.0,0.0,883.0,39005.0,80050.0,16882.0,51909.0,12594.0,19118.0,0.010906802,0.011166685,1.3,1.529051988,0.0,0.487257964,0.325222986,0.658750915,0.976726934,0.000259883
2116,2116,2,USA,70,MEX,1842,18,10,1842,26,10,1842,5,3,0.0,19,4,0,1,1,1,1,1,0.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,9,9,16,16,0,65,65,75,0.0,0,0,0,0,3011.0,?,23.0,20.0,219.0,0.0,2643.0,8.0,18345.0,7125.0,610.0,151.0,0.049301073,0.008767244,?,1.15,?,330.375,2.574736842,4.039735099,5.623325956,0.040533829
2116,2116,70,MEX,2,USA,1842,18,10,1842,26,10,1842,5,3,0.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,1,1,0.0,19,4,1,3,1,3,1,0,1,9,9,16,0,16,65,75,65,0.0,0,0,0,0,?,3011.0,20.0,23.0,0.0,219.0,8.0,2643.0,7125.0,18345.0,151.0,610.0,0.008767244,0.049301073,-0.00298904,0.869565217,0.0,0.003026863,0.388389207,0.247540984,0.177830702,0.040533829
2117,2117,2,USA,70,MEX,1870,17,6,1870,18,6,1870,4,3,0.0,19,4,0,1,1,1,0,0,0.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,2,2,16,16,0,65,65,75,0.0,0,0,0,0,13128.0,1440.0,50.0,18.0,1692.0,0.0,37779.0,83.0,39905.0,9210.0,4130.0,231.0,0.098999612,0.005307043,9.116666667,2.777777778,?,455.1686747,4.332790445,17.87878788,18.65438462,0.09369257
2117,2117,70,MEX,2,USA,1870,17,6,1870,18,6,1870,3,3,0.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,19,4,1,3,1,3,1,0,1,2,2,16,0,16,65,75,65,0.0,0,0,0,0,1440.0,13128.0,18.0,50.0,0.0,1692.0,83.0,37779.0,9210.0,39905.0,231.0,4130.0,0.005307043,0.098999612,0.109689214,0.36,0.0,0.002196988,0.230798146,0.055932203,0.0536067,0.09369257
2118,2118,130,ECU,135,PER,1984,15,1,1984,15,1,1984,5,3,1.0,18,4,1,1,1,0,1,1,1.0,18,4,1,1,0,0,1.0,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,224021.0,1372098.0,39.0,135.0,18.0,337.0,12049.0,17153.0,8868.0,18992.0,3145.0,8002.0,0.001265434,0.003334012,0.16326895,0.288888889,0.053412463,0.702442721,0.466933446,0.393026743,0.379553032,0.002068578
2118,2118,135,PER,130,ECU,1984,15,1,1984,15,1,1984,5,3,1.0,18,4,1,1,1,1,0,0,1.0,18,4,1,0,1,1,1.0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,1372098.0,224021.0,135.0,39.0,337.0,18.0,17153.0,12049.0,18992.0,8868.0,8002.0,3145.0,0.003334012,0.001265434,6.124863294,3.461538462,18.72222222,1.423603619,2.141632837,2.544356121,2.634677941,0.002068578
2119,2119,130,ECU,135,PER,1981,23,1,1981,6,3,1981,5,3,2.0,19,4,1,1,1,0,1,1,2.0,18,4,1,1,0,0,2.0,19,4,1,3,1,3,1,0,1,43,43,16,17,16,65,75,65,0.0,0,0,0,0,247996.0,887554.0,34.0,157.0,28.0,364.0,10197.0,15537.0,8183.0,17720.0,2373.0,6527.0,0.001145599,0.003279541,0.279415112,0.21656051,0.076923077,0.656304306,0.461794582,0.363566723,0.349316758,0.002133943
2119,2119,135,PER,130,ECU,1981,23,1,1981,6,3,1981,5,3,2.0,19,4,1,1,1,1,0,0,2.0,19,4,1,0,1,1,2.0,18,4,1,1,3,1,3,0,1,43,43,16,16,17,65,65,75,0.0,0,0,0,0,887554.0,247996.0,157.0,34.0,364.0,28.0,15537.0,10197.0,17720.0,8183.0,6527.0,2373.0,0.003279541,0.001145599,3.578904498,4.617647059,13.0,1.523683436,2.165464988,2.750526759,2.862731251,0.002133943
2120,2120,130,ECU,135,PER,1977,21,6,1977,18,1,1978,0,0,0.0,19,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,19,4,1,1,3,1,3,0,1,194,194,16,17,16,65,75,65,0.0,0,0,0,0,192520.0,686107.0,30.0,125.0,0.0,379.0,4787.0,13554.0,7316.0,16004.0,1893.0,6039.0,0.001000754,0.003182283,0.280597633,0.24,0.0,0.353179873,0.457135716,0.313462494,0.314476818,0.002181529
2120,2120,130,ECU,135,PER,1978,21,6,1977,18,1,1978,5,3,1.0,19,4,1,1,1,1,1,1,1.0,18,4,1,0,0,0,1.0,19,4,1,1,3,1,3,0,2,19,213,16,17,16,65,75,65,0.0,0,0,0,0,163880.0,570525.0,35.0,125.0,0.0,374.0,8025.0,13271.0,7528.0,16435.0,2004.0,6341.0,0.001074415,0.003109805,0.287244205,0.28,0.0,0.604701982,0.458046851,0.31603848,0.34549253,0.002035391
2120,2120,135,PER,130,ECU,1977,21,6,1977,18,1,1978,0,0,0.0,19,4,1,1,1,0,0,0,0.0,19,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,1,194,194,16,16,17,65,65,75,0.0,0,0,0,0,686107.0,192520.0,125.0,30.0,379.0,0.0,13554.0,4787.0,16004.0,7316.0,6039.0,1893.0,0.003182283,0.001000754,3.563821941,4.166666667,?,2.831418425,2.187534172,3.190174326,3.179884631,0.002181529
2120,2120,135,PER,130,ECU,1978,21,6,1977,18,1,1978,5,3,1.0,19,4,1,1,1,0,0,0,1.0,19,4,1,1,1,1,1.0,18,4,1,3,1,3,1,0,2,19,213,16,16,17,65,65,75,0.0,0,0,0,0,570525.0,163880.0,125.0,35.0,374.0,0.0,13271.0,8025.0,16435.0,7528.0,6341.0,2004.0,0.003109805,0.001074415,3.481358311,3.571428571,?,1.653707165,2.183182784,3.164171657,2.894418588,0.002035391
2121,2121,130,ECU,135,PER,1953,27,2,1953,13,7,1953,5,3,0.0,14,3,0,1,1,1,1,1,0.0,14,3,1,0,0,0,0.0,14,3,1,1,3,1,3,0,1,137,137,12,12,12,65,65,65,0.0,0,0,0,0,11947.0,36026.0,12.0,36.0,0.0,0.0,372.0,3187.0,3511.0,8425.0,503.0,1057.0,0.000652523,0.001698993,0.331621607,0.333333333,?,0.116724192,0.416735905,0.475875118,0.384064399,0.00104647
2121,2121,135,PER,130,ECU,1953,27,2,1953,13,7,1953,5,3,0.0,14,3,0,1,1,0,0,0,0.0,14,3,1,1,1,1,0.0,14,3,1,3,1,3,1,0,1,137,137,12,12,12,65,65,65,0.0,0,0,0,0,36026.0,11947.0,36.0,12.0,0.0,0.0,3187.0,372.0,8425.0,3511.0,1057.0,503.0,0.001698993,0.000652523,3.015485059,3.0,?,8.567204301,2.399601253,2.10139165,2.603730009,0.00104647
2122,2122,130,ECU,135,PER,1950,21,10,1950,21,10,1950,5,3,0.0,12,3,0,1,1,0,1,1,0.0,0,1,1,1,0,0,0.0,12,3,1,3,1,3,1,0,1,1,1,10,0,10,82,65,82,0.0,0,0,0,0,8933.0,26874.0,12.0,31.0,0.0,0.0,351.0,2940.0,3225.0,7969.0,457.0,816.0,0.000708276,0.00173636,0.332403066,0.387096774,?,0.119387755,0.404693186,0.56004902,0.407908627,0.001028084
2122,2122,135,PER,130,ECU,1950,21,10,1950,21,10,1950,5,3,0.0,12,3,0,1,1,1,0,0,0.0,12,3,1,0,1,1,0.0,0,1,1,1,3,1,3,0,1,1,1,10,10,0,82,82,65,0.0,0,0,0,0,26874.0,8933.0,31.0,12.0,0.0,0.0,2940.0,351.0,7969.0,3225.0,816.0,457.0,0.00173636,0.000708276,3.008395836,2.583333333,?,8.376068376,2.471007752,1.785557987,2.451529422,0.001028084
2123,2123,130,ECU,135,PER,1943,1,2,1943,28,2,1943,5,3,0.0,18,4,1,1,1,0,1,1,0.0,18,4,1,1,0,0,0.0,18,4,1,3,1,3,1,0,1,28,28,17,17,17,75,75,75,0.0,0,0,0,0,2510.0,12953.0,?,32.0,0.0,0.0,501.0,782.0,2640.0,7040.0,367.0,598.0,0.000749581,0.001473315,0.193777503,-0.28125,?,0.640664962,0.375,0.613712375,0.508771845,0.000723734
2123,2123,135,PER,130,ECU,1943,1,2,1943,28,2,1943,5,3,0.0,18,4,1,1,1,1,0,0,0.0,18,4,1,0,1,1,0.0,18,4,1,1,3,1,3,0,1,28,28,17,17,17,75,75,75,0.0,0,0,0,0,12953.0,2510.0,32.0,?,0.0,0.0,782.0,501.0,7040.0,2640.0,598.0,367.0,0.001473315,0.000749581,5.160557769,?,?,1.560878244,2.666666667,1.629427793,1.965517569,0.000723734
2124,2124,130,ECU,135,PER,1942,11,2,1942,11,8,1942,3,2,0.0,16,4,0,1,1,0,0,0,0.0,0,1,1,1,1,1,0.0,16,4,1,3,1,3,1,0,1,182,182,14,0,14,84,49,84,0.0,0,0,0,0,1667.0,10076.0,?,32.0,0.0,0.0,502.0,663.0,2580.0,6920.0,357.0,571.0,0.000732483,0.001457654,0.165442636,-0.28125,?,0.757164404,0.37283237,0.625218914,0.502508036,0.000725171
2124,2124,135,PER,130,ECU,1942,11,2,1942,11,8,1942,4,2,0.0,16,4,0,1,1,1,1,1,0.0,16,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,182,182,14,14,0,84,84,49,0.0,0,0,0,0,10076.0,1667.0,32.0,?,0.0,0.0,663.0,502.0,6920.0,2580.0,571.0,357.0,0.001457654,0.000732483,6.044391122,?,?,1.320717131,2.682170543,1.599439776,1.990017926,0.000725171
2125,2125,130,ECU,135,PER,1937,1,4,1937,31,12,1937,5,3,0.0,14,3,0,1,1,1,1,1,0.0,7,3,1,0,0,0,0.0,14,3,1,1,3,1,3,0,1,275,275,12,7,12,65,49,65,0.0,0,0,0,0,1943.0,8859.0,8.0,14.0,0.0,0.0,468.0,453.0,2300.0,6350.0,283.0,403.0,0.000692195,0.0014315,0.21932498,0.571428571,?,1.033112583,0.362204724,0.702233251,0.483545743,0.000739304
2125,2125,135,PER,130,ECU,1937,1,4,1937,31,12,1937,5,3,0.0,14,3,0,1,1,0,0,0,0.0,14,3,1,1,1,1,0.0,7,3,1,3,1,3,1,0,1,275,275,12,12,7,65,65,49,0.0,0,0,0,0,8859.0,1943.0,14.0,8.0,0.0,0.0,453.0,468.0,6350.0,2300.0,403.0,283.0,0.0014315,0.000692195,4.559444159,1.75,?,0.967948718,2.760869565,1.424028269,2.06805667,0.000739304
2126,2126,130,ECU,135,PER,1911,27,1,1911,28,1,1911,5,3,1.0,18,4,1,1,1,0,1,1,1.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,1,2,2,17,17,17,75,75,75,0.0,0,0,0,0,?,?,7.0,4.0,0.0,0.0,29.0,184.0,1430.0,4100.0,0.0,142.0,0.000461467,0.001127501,?,1.75,?,0.157608696,0.348780488,0.0,0.409282938,0.000666034
2126,2126,135,PER,130,ECU,1911,27,1,1911,28,1,1911,5,3,1.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,1,1,1.0,18,4,1,1,3,1,3,0,1,2,2,17,17,17,75,75,75,0.0,0,0,0,0,?,?,4.0,7.0,0.0,0.0,184.0,29.0,4100.0,1430.0,142.0,0.0,0.001127501,0.000461467,?,0.571428571,?,6.344827586,2.867132867,?,2.443297551,0.000666034
2127,2127,130,ECU,135,PER,1891,1,8,1891,31,8,1891,5,3,0.0,14,3,0,1,1,0,1,1,0.0,14,3,1,1,1,1,0.0,7,3,1,3,1,3,1,0,1,31,31,12,12,7,65,65,49,0.0,0,0,0,0,173.0,?,3.0,8.0,0.0,0.0,0.0,0.0,1269.0,2883.0,0.0,114.0,0.000456754,0.001342898,?,0.375,?,?,0.440166493,0.0,0.340125609,0.000886144
2127,2127,135,PER,130,ECU,1891,1,8,1891,31,8,1891,5,3,0.0,14,3,0,1,1,1,1,1,0.0,7,3,1,0,1,1,0.0,14,3,1,1,3,1,3,0,1,31,31,12,7,12,65,49,65,0.0,0,0,0,0,?,173.0,8.0,3.0,0.0,0.0,0.0,0.0,2883.0,1269.0,114.0,0.0,0.001342898,0.000456754,-0.052023121,2.666666667,?,?,2.271867612,?,2.940090289,0.000886144
2128,2128,145,BOL,150,PAR,1886,10,8,1886,10,8,1886,3,3,0.0,13,3,0,1,1,0,1,1,0.0,0,1,1,1,1,1,0.0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,65,49,0.0,0,0,0,0,?,?,2.0,1.0,0.0,0.0,0.0,0.0,1564.0,296.0,0.0,0.0,0.000430518,0.000109162,?,2.0,?,?,5.283783784,?,3.943841534,0.000321356
2128,2128,150,PAR,145,BOL,1886,10,8,1886,10,8,1886,4,3,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,1,1,0.0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,75,0.0,0,0,0,0,?,?,1.0,2.0,0.0,0.0,0.0,0.0,296.0,1564.0,0.0,0.0,0.000109162,0.000430518,?,0.5,?,?,0.189258312,?,0.253559884,0.000321356
2129,2129,145,BOL,150,PAR,1921,1,10,1921,31,12,1921,5,3,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,1,1,0.0,13,3,1,1,3,1,3,0,1,92,92,11,11,11,49,49,49,0.0,0,0,0,0,1714.0,338.0,4.0,3.0,0.0,0.0,0.0,0.0,2160.0,720.0,107.0,0.0,0.000544201,0.00014843,5.071005917,1.333333333,?,?,3.0,?,3.666369199,0.00039577
2129,2129,150,PAR,145,BOL,1921,1,10,1921,31,12,1921,5,3,0.0,13,3,0,1,1,0,1,1,0.0,13,3,1,1,1,1,0.0,13,3,1,3,1,3,1,0,1,92,92,11,11,11,49,49,49,0.0,0,0,0,0,338.0,1714.0,3.0,4.0,0.0,0.0,0.0,0.0,720.0,2160.0,0.0,107.0,0.00014843,0.000544201,0.197199533,0.75,?,?,0.333333333,0.0,0.2727494,0.00039577
2130,2130,145,BOL,150,PAR,1923,1,10,1923,31,12,1923,5,3,0.0,13,3,0,1,1,0,1,1,0.0,13,3,1,1,1,1,0.0,13,3,1,3,1,3,1,0,1,92,92,11,11,11,49,49,49,0.0,0,0,0,0,1798.0,711.0,4.0,3.0,0.0,0.0,0.0,0.0,2210.0,750.0,115.0,0.0,0.000586766,0.000186016,2.52883263,1.333333333,?,?,2.946666667,?,3.15437887,0.00040075
2130,2130,150,PAR,145,BOL,1923,1,10,1923,31,12,1923,5,3,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,1,1,0.0,13,3,1,1,3,1,3,0,1,92,92,11,11,11,49,49,49,0.0,0,0,0,0,711.0,1798.0,3.0,4.0,0.0,0.0,0.0,0.0,750.0,2210.0,0.0,115.0,0.000186016,0.000586766,0.395439377,0.75,?,?,0.339366516,0.0,0.317019623,0.00040075
2131,2131,145,BOL,150,PAR,1924,1,8,1924,31,12,1924,5,3,0.0,13,3,0,1,1,0,1,1,0.0,13,3,1,1,1,1,0.0,13,3,1,3,1,3,1,0,1,153,153,11,11,11,49,49,49,0.0,0,0,0,0,2399.0,744.0,4.0,3.0,0.0,0.0,0.0,0.0,2240.0,770.0,118.0,0.0,0.000656371,0.000213236,3.224462366,1.333333333,?,?,2.909090909,?,3.078142387,0.000443135
2131,2131,150,PAR,145,BOL,1924,1,8,1924,31,12,1924,5,3,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,1,1,0.0,13,3,1,1,3,1,3,0,1,153,153,11,11,11,49,49,49,0.0,0,0,0,0,744.0,2399.0,3.0,4.0,0.0,0.0,0.0,0.0,770.0,2240.0,0.0,118.0,0.000213236,0.000656371,0.310129221,0.75,?,?,0.34375,0.0,0.324871261,0.000443135
2132,2132,145,BOL,150,PAR,1927,26,2,1927,27,2,1927,7,3,0.0,17,4,0,1,1,0,1,1,0.0,17,4,1,1,1,1,0.0,14,3,1,3,1,3,1,0,1,2,2,15,15,12,81,81,65,0.0,0,0,0,0,3915.0,1223.0,8.0,3.0,0.0,0.0,0.0,0.0,2320.0,820.0,129.0,103.0,0.000784975,0.000345591,3.201144726,2.666666667,?,?,2.829268293,1.252427184,2.271396628,0.000439383
2132,2132,150,PAR,145,BOL,1927,26,2,1927,27,2,1927,7,3,0.0,17,4,0,1,1,1,1,1,0.0,14,3,1,0,1,1,0.0,17,4,1,1,3,1,3,0,1,2,2,15,12,15,81,65,81,0.0,0,0,0,0,1223.0,3915.0,3.0,8.0,0.0,0.0,0.0,0.0,820.0,2320.0,103.0,129.0,0.000345591,0.000784975,0.31238825,0.375,?,?,0.353448276,0.798449612,0.440257764,0.000439383
2133,2133,145,BOL,150,PAR,1930,16,1,1930,26,1,1930,5,1,1.0,18,4,1,1,1,1,1,1,1.0,18,4,1,0,1,1,1.0,18,4,1,1,3,1,3,0,1,11,11,17,17,17,75,75,75,0.0,0,0,0,0,3132.0,1540.0,8.0,3.0,0.0,0.0,6.0,0.0,2400.0,880.0,141.0,107.0,0.000726053,0.000331806,2.033766234,2.666666667,?,?,2.727272727,1.317757009,2.188186313,0.000394247
